udmTable,ColumnName,ColumnType,ColumnDisplayName
account,Batch,STRING,Batch
account,DateCreated,LONG,DateCreated
account,DateModified,LONG,DateModified
account,DeleteFlag,BOOLEAN,DeleteFlag
account,ID,STRING,ID
account,Name,STRING,Name
account,ParentAccountID,STRING,ParentAccountID
account,ParentAccountNumber,STRING,ParentAccountNumber
account,RowCreated,LONG,RowCreated
account,RowModified,LONG,RowModified
account,RowProcessed,LONG,RowProcessed
account,Source,STRING,Source
account,SourceAccountNumber,STRING,SourceAccountNumber
account,SourceSystemID,STRING,SourceSystemID
account,TenantId,INTEGER,TenantId
address,Address1,STRING,Address1
address,Address2,STRING,Address2
address,AddressType,STRING,AddressType
address,Batch,STRING,Batch
address,CMRA,STRING,CMRA
address,CarrierRoute,STRING,CarrierRoute
address,Certified,STRING,Certified
address,City,STRING,City
address,Country,STRING,Country
address,CountryCode,STRING,CountryCode
address,DateCertified,STRING,DateCertified
address,DeleteFlag,BOOLEAN,DeleteFlag
address,DeliveryPointCheckDigit,STRING,DeliveryPointCheckDigit
address,DeliveryPointCode,STRING,DeliveryPointCode
address,DpvConfirm,STRING,DpvConfirm
address,ErrorCode,STRING,ErrorCode
address,ErrorString,STRING,ErrorString
address,ID,STRING,ID
address,LACS,STRING,LACS
address,Latitude,STRING,Latitude
address,Longitude,STRING,Longitude
address,MatchFlag,STRING,MatchFlag
address,MoveDate,STRING,MoveDate
address,MoveType,STRING,MoveType
address,NCOADateModified,STRING,NCOADateModified
address,NCOADateUpdate,STRING,NCOADateUpdate
address,Name,STRING,Name
address,RBDI,STRING,Address Type - Residential or Business
address,RowCreated,LONG,RowCreated
address,RowModified,LONG,RowModified
address,RowProcessed,LONG,RowProcessed
address,Source,STRING,Source
address,SourceAddressNumber,STRING,SourceAddressNumber
address,SourceSystemID,STRING,SourceSystemID
address,State,STRING,State
address,Suite,STRING,Suite
address,TenantId,INTEGER,TenantId
address,Type,STRING,Type
address,Zip,STRING,Zip
address,ZipExt,STRING,ZipExt
anonymousevent,Anonymous,BOOLEAN,Anonymous
anonymousevent,Batch,STRING,Batch
anonymousevent,BodyType,STRING,BodyType
anonymousevent,BrandId,STRING,BrandId
anonymousevent,Browser,STRING,Browser
anonymousevent,BrowserType,STRING,BrowserType
anonymousevent,Category,STRING,Category
anonymousevent,ContainerId,STRING,ContainerId
anonymousevent,Cookie,STRING,Cookie
anonymousevent,Country,STRING,Country
anonymousevent,CustomerID,STRING,CustomerID
anonymousevent,CustomerState,STRING,CustomerState
anonymousevent,DeviceType,STRING,DeviceType
anonymousevent,Domain,STRING,Domain
anonymousevent,Email,STRING,Email
anonymousevent,EventTimeStamp,LONG,EventTimeStamp
anonymousevent,GeoAreaCode,STRING,GeoAreaCode
anonymousevent,GeoContinent,STRING,GeoContinent
anonymousevent,GeoLatitude,STRING,GeoLatitude
anonymousevent,GeoLongitude,STRING,GeoLongitude
anonymousevent,GeoOrganization,STRING,GeoOrganization
anonymousevent,GeoPostalCode,STRING,GeoPostalCode
anonymousevent,Geocity,STRING,Geocity
anonymousevent,Georegion,STRING,Georegion
anonymousevent,ID,STRING,ID
anonymousevent,IPAddress,STRING,IPAddress
anonymousevent,Language,STRING,Language
anonymousevent,LinkName,STRING,LinkName
anonymousevent,MessageID,STRING,MessageID
anonymousevent,OS,STRING,OS
anonymousevent,OperatingSystem,STRING,OperatingSystem
anonymousevent,ProductCategoryID,STRING,ProductCategoryID
anonymousevent,ProductID,STRING,ProductID
anonymousevent,RealtimeRequestNumber,STRING,RealtimeRequestNumber
anonymousevent,Referer,STRING,Referer
anonymousevent,RowCreated,LONG,RowCreated
anonymousevent,RowModified,LONG,RowModified
anonymousevent,RowProcessed,LONG,RowProcessed
anonymousevent,SearchTerm,STRING,SearchTerm
anonymousevent,SegmentId,STRING,SegmentId
anonymousevent,SessionID,STRING,SessionID
anonymousevent,Source,STRING,Source
anonymousevent,SourceCustomerNumber,STRING,SourceCustomerNumber
anonymousevent,SourceListNumber,STRING,SourceListNumber
anonymousevent,SourceMessageNumber,STRING,SourceMessageNumber
anonymousevent,SourceProductCategoryNumber,STRING,SourceProductCategoryNumber
anonymousevent,SourceProductNumber,STRING,SourceProductNumber
anonymousevent,SourceSubSystemID,STRING,SourceSubSystemID
anonymousevent,SourceSystemID,STRING,SourceSystemID
anonymousevent,SourceTransactionNumber,STRING,SourceTransactionNumber
anonymousevent,Subtype,STRING,Subtype
anonymousevent,TenantId,INTEGER,TenantId
anonymousevent,TransactionID,STRING,TransactionID
anonymousevent,Type,STRING,Type
anonymousevent,URL,STRING,URL
anonymousevent,UserClient,STRING,UserClient
anonymousevent,Variables,STRING,Variables
campaign,Batch,STRING,Batch
campaign,DateCreated,LONG,DateCreated
campaign,DateModified,LONG,DateModified
campaign,DeleteFlag,BOOLEAN,DeleteFlag
campaign,Description,STRING,Description
campaign,ID,STRING,ID
campaign,Name,STRING,Name
campaign,RowCreated,LONG,RowCreated
campaign,RowModified,LONG,RowModified
campaign,RowProcessed,LONG,RowProcessed
campaign,Source,STRING,Source
campaign,SourceCampaignNumber,STRING,SourceCampaignNumber
campaign,SourceSystemID,STRING,SourceSystemID
campaign,TenantId,INTEGER,TenantId
campaignhistory,CampaignID,LONG,CampaignID
campaignhistory,CustomerID,STRING,CustomerID
campaignhistory,DispatchTime,LONG,DispatchTime
campaignhistory,ID,STRING,ID
campaignhistory,TenantID,INTEGER,TenantID
campaignhistory,VariantName,STRING,VariantName
campaignhistory,partition_yyyymm,STRING,partition_yyyymm
customer,AccountID,STRING,AccountID
customer,Age,INTEGER,Age
customer,Batch,STRING,Batch
customer,BirthDate,LONG,BirthDate
customer,BirthDay,INTEGER,BirthDay
customer,BirthMonth,INTEGER,BirthMonth
customer,BirthYear,INTEGER,BirthYear
customer,Company,STRING,Company
customer,Cookie,STRING,Cookie
customer,DateCreated,LONG,DateCreated
customer,DateModified,LONG,DateModified
customer,DeleteFlag,BOOLEAN,DeleteFlag
customer,DoNotCall,STRING,DoNotCall
customer,DoNotEmail,STRING,DoNotEmail
customer,DoNotMail,STRING,DoNotMail
customer,DoNotText,STRING,DoNotText
customer,Email,STRING,Email
customer,EmailStatus,STRING,EmailStatus
customer,FirstName,STRING,FirstName
customer,Gender,STRING,Gender
customer,ID,STRING,ID
customer,LastName,STRING,LastName
customer,MiddleName,STRING,MiddleName
customer,MobileAdvertisingId,STRING,MobileAdvertisingId
customer,MobileDeviceId,STRING,MobileDeviceId
customer,MobilePhone,STRING,MobilePhone
customer,MobilePhoneValidity,STRING,MobilePhoneValidity
customer,NameCodes,STRING,NameCodes
customer,PhoneValidationResultCodes,STRING,PhoneValidationResultCodes
customer,Preferences,STRING,Preferences
customer,PrimaryPhone,STRING,PrimaryPhone
customer,PrimaryPhoneValidity,STRING,PrimaryPhoneValidity
customer,RowCreated,LONG,RowCreated
customer,RowModified,LONG,RowModified
customer,RowProcessed,LONG,RowProcessed
customer,Sal,STRING,Sal
customer,SecondaryPhone,STRING,SecondaryPhone
customer,SecondaryPhoneValidity,STRING,SecondaryPhoneValidity
customer,Source,STRING,Source
customer,SourceAccountNumber,STRING,SourceAccountNumber
customer,SourceCustomerNumber,STRING,SourceCustomerNumber
customer,SourceSystemID,STRING,SourceSystemID
customer,State,STRING,State
customer,TenantId,INTEGER,TenantId
customer,Title,STRING,Title
customer,UUID,STRING,UUID
customer,c_birthDateTextFormat,STRING,Birth Date Text
customer,c_cardNo,STRING,Card Number
customer,c_customerBrands,STRING,Customer Brands
customer,c_customerGroup,STRING,Customer Group
customer,c_customerType,STRING,Customer Type
customer,c_daysUntilNextBirthday,INTEGER,Days Until Next Birthday
customer,c_latestSourceCustomerNumber,STRING,Latest Source Customer Number
customer,c_loyaltyCardNumbers,STRING,Loyalty Card Numbers
customer,c_phoneNumbers,STRING,Phone Numbers
customer,c_virtualCardInformation,STRING,Virtual Card Information
customer,c_webMembership,STRING,Web Membership
customer,c_webMembershipCacharel,INTEGER,Web Membership Cacharel
customer,c_webMembershipPcLingerie,INTEGER,Web Membership PC Lingerie
customer,c_webMembershipPierreCardin,INTEGER,Web Membership Pierre Cardin
customer,c_webMembershipUsPolo,INTEGER,Web Membership US Polo
customeraddressxref,AddressID,STRING,AddressID
customeraddressxref,Batch,STRING,Batch
customeraddressxref,CustomerID,STRING,CustomerID
customeraddressxref,DeleteFlag,BOOLEAN,DeleteFlag
customeraddressxref,ID,STRING,ID
customeraddressxref,RowCreated,LONG,RowCreated
customeraddressxref,RowModified,LONG,RowModified
customeraddressxref,RowProcessed,LONG,RowProcessed
customeraddressxref,Source,STRING,Source
customeraddressxref,SourceAddressNumber,STRING,SourceAddressNumber
customeraddressxref,SourceCustomerNumber,STRING,SourceCustomerNumber
customeraddressxref,SourceSystemID,STRING,SourceSystemID
customeraddressxref,TenantId,INTEGER,TenantId
customerfirsttransactionproductcategory,Batch,STRING,Batch
customerfirsttransactionproductcategory,ID,STRING,ID
customerfirsttransactionproductcategory,MasterCustomerID,STRING,MasterCustomerID
customerfirsttransactionproductcategory,ProductCategoryID,STRING,ProductCategoryID
customerfirsttransactionproductcategory,RowCreated,LONG,RowCreated
customerfirsttransactionproductcategory,SourceSystemID,STRING,SourceSystemID
customerfirsttransactionproductcategory,TenantID,INTEGER,TenantID
customerhistory,Batch,STRING,Batch
customerhistory,Cookie,STRING,Cookie
customerhistory,DeleteFlag,BOOLEAN,DeleteFlag
customerhistory,Email,STRING,Email
customerhistory,ID,STRING,ID
customerhistory,PrimaryPhone,STRING,PrimaryPhone
customerhistory,RowCreated,LONG,RowCreated
customerhistory,RowModified,LONG,RowModified
customerhistory,RowProcessed,LONG,RowProcessed
customerhistory,Source,STRING,Source
customerhistory,SourceCustomerNumber,STRING,SourceCustomerNumber
customerhistory,SourceSystemID,STRING,SourceSystemID
customerhistory,TenantId,INTEGER,TenantId
customerlasttransactionproductcategory,Batch,STRING,Batch
customerlasttransactionproductcategory,ID,STRING,ID
customerlasttransactionproductcategory,MasterCustomerID,STRING,MasterCustomerID
customerlasttransactionproductcategory,ProductCategoryID,STRING,ProductCategoryID
customerlasttransactionproductcategory,RowCreated,LONG,RowCreated
customerlasttransactionproductcategory,SourceSystemID,STRING,SourceSystemID
customerlasttransactionproductcategory,TenantID,INTEGER,TenantID
customersummary,Address1,STRING,Address1
customersummary,Address2,STRING,Address2
customersummary,AddressCertified,STRING,AddressCertified
customersummary,AddressType,STRING,Address Type
customersummary,BehaviorBasedClusterID,STRING,Behavior-based cluster
customersummary,BehaviorBasedClusterID_L1M,STRING,Behavior based cluster ID one month ago
customersummary,BehaviorBasedClusterID_L2M,STRING,Behavior based cluster ID two months ago
customersummary,BehaviorBasedClusterID_ThisMonth,STRING,Behavior-based cluster as of this month
customersummary,BirthDate,LONG,Birth Date
customersummary,BrandClusterID,STRING,Brand-based cluster
customersummary,BrowseClusterID,STRING,Browse Cluster
customersummary,BuyerIdentification,STRING,Is Identified Buyer
customersummary,City,STRING,City
customersummary,ClosestStoreID,STRING,Closest Store ID
customersummary,Country,STRING,Country
customersummary,DoNotCall,STRING,Call campaigns opt-out
customersummary,DoNotEmail,STRING,Email campaigns opt-out
customersummary,DoNotMail,STRING,Direct mail campaigns opt-out
customersummary,DoNotText,STRING,Text campaigns opt-out
customersummary,DpvConfirm,STRING,DPV Confirmed
customersummary,EmailStatus,STRING,Email Status
customersummary,FirstName,STRING,First Name
customersummary,FirstOfflinePromoID,STRING,FirstOfflinePromoID
customersummary,FirstPromoCategoryID,STRING,Online Acquisition Promotion Category
customersummary,FirstPromoID,STRING,Online Acquisition Promotion
customersummary,FirstTransactionDate,LONG,First Transaction Date
customersummary,FirstTransactionRevenue,DECIMAL,First Transaction Revenue
customersummary,FirstVisitDate,LONG,Date of First Web Visit
customersummary,Gender,STRING,Gender
customersummary,LastClickDate,LONG,Date of Last Email Clicked
customersummary,LastName,STRING,Last Name
customersummary,LastOpenDate,LONG,Date of Last Email Opened
customersummary,LastSendDate,LONG,Date of Last Email Sent
customersummary,LastTransactionDate,LONG,Last Transaction Date
customersummary,LastVisitDate,LONG,Date of Last Web Visit
customersummary,MasterCustomerID,STRING,MasterCustomerID
customersummary,MiddleName,STRING,Middle Name
customersummary,MobilePhone,STRING,Mobile Phone
customersummary,MobilePhoneValidity,STRING,Mobile Phone Validity
customersummary,MoveDate,STRING,MoveDate
customersummary,MoveType,STRING,MoveType
customersummary,NCOADateUpdate,STRING,NCOADateUpdate
customersummary,NCOADateUpdateBigInt,LONG,NCOADateUpdate
customersummary,Preferences,STRING,Preferences
customersummary,PreviousTransactionDate,LONG,Date of Second to Last Transaction
customersummary,PrimaryBrand,STRING,Primary Brand
customersummary,PrimaryDeviceType,STRING,Primary Device Type
customersummary,PrimaryOrganization,STRING,Primary Organization
customersummary,PrimaryPhone,STRING,Primary Phone
customersummary,PrimaryPhoneValidity,STRING,Primary Phone Validity
customersummary,PrimaryStoreID,STRING,Primary Store ID
customersummary,ProductClusterID,STRING,Product-based cluster
customersummary,ProductClusterID_L1M,STRING,Product based cluster one month ago
customersummary,ProductClusterID_L2M,STRING,Product based cluster two months ago
customersummary,ProductClusterID_ThisMonth,STRING,Product based cluster as of this month
customersummary,PropensityToBuyDecile,STRING,Likelihood to buy
customersummary,PropensityToBuyDecile_L1M,STRING,Likelihood to buy one month ago
customersummary,PropensityToBuyDecile_L2M,STRING,Likelihood to buy two months ago
customersummary,PropensityToBuyDecile_ThisMonth,STRING,Likelihood to buy as of this month
customersummary,PropensityToConvertDecile,STRING,Likelihood to convert
customersummary,PropensityToEngageDecile,STRING,Email engagement segment
customersummary,PurchaseClusterID,STRING,Purchase cluster
customersummary,RBDI,STRING,Address Type - Residential or Business
customersummary,Sal,STRING,Salutation
customersummary,SecondaryPhone,STRING,Secondary Phone
customersummary,SecondaryPhoneValidity,STRING,Secondary Phone Validity
customersummary,State,STRING,State
customersummary,Suite,STRING,Suite
customersummary,Title,STRING,Title
customersummary,TotalClickCount31_60Days,INTEGER,Email Click Count between 31 and 60 days ago
customersummary,TotalClickCountLast30Days,INTEGER,Email Click Count in the last 30 days
customersummary,TotalCost,DECIMAL,Total Cost
customersummary,TotalCost_Last12Months,DECIMAL,Total Cost in the Last 12 months
customersummary,TotalCost_Last13_24Months,DECIMAL,Total Cost between the Last 13 and 24 months
customersummary,TotalDiscount,DECIMAL,Total Discount
customersummary,TotalListPrice,DECIMAL,Total List Price
customersummary,TotalOpenCount31_60Days,INTEGER,Email Open Count between 31 and 60 days ago
customersummary,TotalOpenCountLast30Days,INTEGER,Email Open Count in the last 30 days
customersummary,TotalProductCount,INTEGER,Number of products purchased
customersummary,TotalProductcategoryCount,INTEGER,Number of product categories purchased from
customersummary,TotalRevenue,DECIMAL,Total Revenue
customersummary,TotalRevenue_Last12Months,DECIMAL,Revenue in last 12 Months
customersummary,TotalRevenue_Last13_24Months,DECIMAL,Revenue between 13 and 24 months ago
customersummary,TotalRevenuedecile_Last12Months,INTEGER,Revenue decile in last 12 months
customersummary,TotalRevenuedecile_Last13_24Months,INTEGER,Revenue decile between 13 and 24 months ago
customersummary,TotalSendCount31_60Days,INTEGER,Emails Sent between 31 and 60 days ago
customersummary,TotalSendCountLast30Days,INTEGER,Emails Sent in the last 30 days
customersummary,TotalTransactionCount,INTEGER,Total Number of Transactions
customersummary,TotalTransactionCountWithDiscount,INTEGER,Number of Transactions with Discount
customersummary,TotalTransactionCount_Last12Months,INTEGER,Number of Transactions in last 12 months
customersummary,TotalTransactionCount_Last13_24Months,INTEGER,Number of Transactions between 13-24 months ago
customersummary,TotalVisitCount31_60Days,INTEGER,Web Visit Count between 31 and 60 days ago
customersummary,TotalVisitCountLast30Days,INTEGER,Web Visit Count in the last 30 days
customersummary,ZipCode,STRING,ZipCode
customersummary,ZipExt,STRING,Zip Code Suffix
customersummary,age,INTEGER,Age
customersummary,aovgroup,STRING,Average Order Value (AOV)
customersummary,averagediscountrate,STRING,Average Discount Rate
customersummary,birthmonth,STRING,Birth Month
customersummary,birthyear,STRING,Birth Year
customersummary,c_cardNo,STRING,Card Number
customersummary,c_customerBrands,STRING,Customer Brands
customersummary,c_customerGroup,STRING,Customer Group
customersummary,c_customerType,STRING,Customer Type
customersummary,c_daysUntilNextBirthday,INTEGER,Days Until Next Birthday
customersummary,c_latestSourceCustomerNumber,STRING,Latest Source Customer Number
customersummary,c_loyaltyCardNumbers,STRING,List of loyalty card numbers
customersummary,c_phoneNumbers,STRING,Phone Numbers
customersummary,c_virtualCardInformation,STRING,Virtual Card Information
customersummary,c_webMembership,STRING,Web Membership
customersummary,c_webMembershipCacharel,INTEGER,Web Membership Cacharel
customersummary,c_webMembershipPcLingerie,INTEGER,Web Membership PC Lingerie
customersummary,c_webMembershipPierreCardin,INTEGER,Web Membership Pierre Cardin
customersummary,c_webMembershipUsPolo,INTEGER,Web Membership US Polo
customersummary,categorymixgroup,STRING,Product categories purchased from - group
customersummary,closeststore,STRING,Closest Store
customersummary,closeststoredistance,INTEGER,Distance to Closest Store
customersummary,closeststoredistancegroup,STRING,Distance to Closest Store - Group
customersummary,customerstatus,STRING,Is Buyer
customersummary,daysincefirstweblogin,INTEGER,Days Since First Web Visit
customersummary,daysincefirstweblogingroup,STRING,Days Since First Web Visit Group
customersummary,daysincelastweblogin,INTEGER,Days Since Last Web Visit
customersummary,daysincelastweblogingroup,STRING,Days Since Last Web Visit Group
customersummary,email,STRING,Email Address
customersummary,emailHash,STRING,Email Hash
customersummary,emaildomain,STRING,Email Domain
customersummary,firsttransactionorganization,STRING,Organization of First Transaction
customersummary,firsttransactionrevenuegroup,STRING,First Transaction Revenue Group
customersummary,frequency,DOUBLE,Transaction Frequency (orders per year)
customersummary,frequencygroup,STRING,Transaction Frequency (orders per year) -  Group
customersummary,lasttransactioninterval,INTEGER,Last Transaction Interval
customersummary,lasttransactionintervalgroup,STRING,Last Transaction Interval Group
customersummary,lasttransactionorganization,STRING,Organization of Last Transaction
customersummary,primarystore,STRING,Primary Store
customersummary,recencydays,INTEGER,Days Since Last Transaction
customersummary,recencydaysgroup,STRING,Months Since Last Transaction - group
customersummary,recencymonth,STRING,Months Since Last Transaction
customersummary,tenuredays,INTEGER,Days Since First Transaction
customersummary,tenuredaysgroup,STRING,Days Since First Transaction Group
customersummary,totalclickcount31_60daysgroup,STRING,Email Click Count between 31-60 days ago - group
customersummary,totalclickcountlast30daysgroup,STRING,Email Click Count in the last 30 days - group
customersummary,totalopencount31_60daysgroup,STRING,Email Open Count between 31-60 days ago - group
customersummary,totalopencountlast30daysgroup,STRING,Email Open Count in the last 30 days - group
customersummary,totalorganizationcount,INTEGER,Total number of organizations bought from
customersummary,totalproductcountgroup,STRING,Number of products purchased - group
customersummary,totalrevenue_last12monthsgroup,STRING,Revenue in last 12 Months - group
customersummary,totalrevenue_last13_24monthsgroup,STRING,Revenue between 13 and 24 months ago - group
customersummary,totalrevenuegroup,STRING,Total Revenue - group
customersummary,totalrevenuesegment_13_24months,STRING,Revenue Segment between 13 and 24 months ago
customersummary,totalrevenuesegment_last12months,STRING,Revenue Segment in last 12 months
customersummary,totalrevenuesegment_segmentationstatus,STRING,Revenue Trend Segment
customersummary,totalsendcount31_60daysgroup,STRING,Emails Sent between 31 and 60 days ago - group
customersummary,totalsendcountlast30daysgroup,STRING,Emails Sent in the last 30 days - group
customersummary,totaltransactioncount_13_24monthsgroup,STRING,Transactions between 13-24 months ago - group
customersummary,totaltransactioncount_last12monthsgroup,STRING,Transactions in last 12 months - group
customersummary,totaltransactioncountgroup,STRING,Total Number of Transactions - group
customersummary,totalvisitcount31_60daysgroup,STRING,Web Visit Count between 31 and 60 days ago - group
customersummary,totalvisitcountlast30daysgroup,STRING,Web Visit Count in the last 30 days - group
customersummary,zipconcat,STRING,Zip and Country Code
dispatch,AttributionStartDate,LONG,AttributionStartDate
dispatch,AttributionWindow,INTEGER,AttributionWindow
dispatch,Batch,STRING,Batch
dispatch,CampaignID,STRING,CampaignID
dispatch,DateCreated,LONG,DateCreated
dispatch,DeleteFlag,BOOLEAN,DeleteFlag
dispatch,ID,STRING,ID
dispatch,Name,STRING,Name
dispatch,RowCreated,LONG,RowCreated
dispatch,RowModified,LONG,RowModified
dispatch,RowProcessed,LONG,RowProcessed
dispatch,Source,STRING,Source
dispatch,SourceCampaignNumber,STRING,SourceCampaignNumber
dispatch,SourceDispatchNumber,STRING,SourceDispatchNumber
dispatch,SourceSystemID,STRING,SourceSystemID
dispatch,SubType,STRING,SubType
dispatch,TenantId,INTEGER,TenantId
dispatch,Type,STRING,Type
employee,Batch,STRING,Batch
employee,DeleteFlag,BOOLEAN,DeleteFlag
employee,EndDate,STRING,EndDate
employee,FirstName,STRING,FirstName
employee,ID,STRING,ID
employee,LastName,STRING,LastName
employee,OrganizationID,STRING,OrganizationID
employee,RowCreated,LONG,RowCreated
employee,RowModified,LONG,RowModified
employee,RowProcessed,LONG,RowProcessed
employee,Source,STRING,Source
employee,SourceEmployeeNumber,STRING,SourceEmployeeNumber
employee,SourceOrganizationNumber,STRING,SourceOrganizationNumber
employee,SourceSystemID,STRING,SourceSystemID
employee,StartDate,STRING,StartDate
employee,Status,STRING,Status
employee,TenantId,INTEGER,TenantId
employee,Title,STRING,Title
event,Anonymous,BOOLEAN,Anonymous
event,Batch,STRING,Batch
event,BodyType,STRING,BodyType
event,BrandId,STRING,BrandId
event,Browser,STRING,Browser
event,BrowserType,STRING,BrowserType
event,Category,STRING,Category
event,ContainerId,STRING,ContainerId
event,Cookie,STRING,Cookie
event,Country,STRING,Country
event,CustomerID,STRING,CustomerID
event,CustomerState,STRING,CustomerState
event,DeviceType,STRING,DeviceType
event,Domain,STRING,Domain
event,Email,STRING,Email
event,EventTimeStamp,LONG,EventTimeStamp
event,GeoAreaCode,STRING,GeoAreaCode
event,GeoContinent,STRING,GeoContinent
event,GeoLatitude,STRING,GeoLatitude
event,GeoLongitude,STRING,GeoLongitude
event,GeoOrganization,STRING,GeoOrganization
event,GeoPostalCode,STRING,GeoPostalCode
event,Geocity,STRING,Geocity
event,Georegion,STRING,Georegion
event,ID,STRING,ID
event,IPAddress,STRING,IPAddress
event,Language,STRING,Language
event,LinkName,STRING,LinkName
event,MessageID,STRING,MessageID
event,OS,STRING,OS
event,OperatingSystem,STRING,OperatingSystem
event,ProductCategoryID,STRING,ProductCategoryID
event,ProductID,STRING,ProductID
event,RealtimeRequestNumber,STRING,RealtimeRequestNumber
event,Referer,STRING,Referer
event,RowCreated,LONG,RowCreated
event,RowModified,LONG,RowModified
event,RowProcessed,LONG,RowProcessed
event,SearchTerm,STRING,SearchTerm
event,SegmentId,STRING,SegmentId
event,SessionID,STRING,SessionID
event,Source,STRING,Source
event,SourceCustomerNumber,STRING,SourceCustomerNumber
event,SourceListNumber,STRING,SourceListNumber
event,SourceMessageNumber,STRING,SourceMessageNumber
event,SourceProductCategoryNumber,STRING,SourceProductCategoryNumber
event,SourceProductNumber,STRING,SourceProductNumber
event,SourceSubSystemID,STRING,SourceSubSystemID
event,SourceSystemID,STRING,SourceSystemID
event,SourceTransactionNumber,STRING,SourceTransactionNumber
event,Subtype,STRING,Subtype
event,TenantId,INTEGER,TenantId
event,TransactionID,STRING,TransactionID
event,Type,STRING,Type
event,URL,STRING,URL
event,UserClient,STRING,UserClient
event,Variables,STRING,Variables
fiscalcalendar,Batch,STRING,Batch
fiscalcalendar,FiscalDay,INTEGER,FiscalDay
fiscalcalendar,FiscalMonth,INTEGER,FiscalMonth
fiscalcalendar,FiscalQuarter,INTEGER,FiscalQuarter
fiscalcalendar,FiscalWeek,INTEGER,FiscalWeek
fiscalcalendar,FiscalYear,INTEGER,FiscalYear
fiscalcalendar,ID,INTEGER,ID
fiscalcalendar,RowCreated,LONG,RowCreated
fiscalcalendar,RowModified,LONG,RowModified
fiscalcalendar,RowProcessed,LONG,RowProcessed
fiscalcalendar,Source,STRING,Source
fiscalcalendar,isleapyear,INTEGER,isleapyear
holidays,Batch,STRING,Batch
holidays,Date,INTEGER,Date
holidays,ID,INTEGER,ID
holidays,IsOfficialHoliday,STRING,IsOfficialHoliday
holidays,IsSpecialDay,STRING,IsSpecialDay
holidays,RowCreated,LONG,RowCreated
holidays,RowModified,LONG,RowModified
